,Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
9289,382.0,1056.0,2142.0,420.0,-124.13,40.78,2.1101,86900.0,NEAR OCEAN
9290,382.0,965.0,2118.0,413.0,-122.17,37.76,2.1842,107900.0,NEAR BAY
9291,382.0,1407.0,1607.0,383.0,-119.76,36.75,2.19,53400.0,INLAND
9292,382.0,1376.0,1817.0,400.0,-122.41,37.7,2.4113,214200.0,NEAR BAY
9293,382.0,1878.0,1721.0,399.0,-121.02,37.62,2.5363,83900.0,INLAND
9294,382.0,743.0,1605.0,392.0,-122.01,36.97,2.5368,240000.0,NEAR OCEAN
9295,382.0,1082.0,2080.0,412.0,-121.53,39.19,2.5495,98300.0,INLAND
9296,382.0,1249.0,2112.0,466.0,-121.88,38.02,2.5737,87000.0,INLAND
9297,382.0,718.0,1656.0,420.0,-122.26,37.83,2.6768,182300.0,NEAR BAY
9298,382.0,1756.0,1979.0,432.0,-120.71,37.38,2.6923,71400.0,INLAND
9299,382.0,1094.0,1809.0,424.0,-118.37,34.04,2.767,143000.0,<1H OCEAN
9300,382.0,1678.0,1660.0,412.0,-118.21,34.09,2.7708,148200.0,<1H OCEAN
9301,382.0,1456.0,1935.0,460.0,-118.15,34.09,2.8062,192800.0,<1H OCEAN
9302,382.0,1176.0,1998.0,410.0,-118.3,33.98,3.0455,102400.0,<1H OCEAN
9303,382.0,1126.0,1854.0,360.0,-118.15,34.19,3.2216,161600.0,<1H OCEAN
9304,382.0,1315.0,1871.0,371.0,-118.19,33.94,3.3661,160800.0,<1H OCEAN
9305,382.0,1076.0,1940.0,399.0,-117.16,32.58,3.3906,147800.0,NEAR OCEAN
9306,382.0,1143.0,2767.0,423.0,-121.05,39.11,3.6333,170200.0,INLAND
9307,382.0,873.0,1879.0,397.0,-118.39,34.06,3.8158,500001.0,<1H OCEAN
9308,382.0,1093.0,1891.0,353.0,-117.93,34.09,4.0167,165500.0,<1H OCEAN
9309,382.0,628.0,2223.0,454.0,-117.65,33.49,4.3603,248800.0,<1H OCEAN
9310,382.0,900.0,2263.0,430.0,-118.37,34.02,4.4028,246800.0,<1H OCEAN
9311,382.0,1051.0,2387.0,385.0,-120.47,34.7,4.4595,152700.0,NEAR OCEAN
9312,382.0,1361.0,2857.0,421.0,-117.36,33.88,4.6875,189800.0,INLAND
9313,382.0,1098.0,2291.0,371.0,-117.16,32.82,4.6875,188000.0,NEAR OCEAN
9314,382.0,1267.0,1962.0,367.0,-122.3,37.56,4.7344,271800.0,NEAR OCEAN
9315,382.0,1264.0,2342.0,402.0,-117.33,34.03,4.7986,123700.0,INLAND
9316,382.0,1162.0,2505.0,376.0,-120.42,34.87,4.8359,195700.0,<1H OCEAN
9317,382.0,1036.0,1575.0,379.0,-122.09,37.4,5.1408,264700.0,NEAR BAY
9318,382.0,1217.0,2346.0,380.0,-116.98,32.68,5.5248,156300.0,NEAR OCEAN
9319,382.0,958.0,2017.0,343.0,-118.47,34.01,6.1014,480100.0,<1H OCEAN
9320,382.0,1265.0,2603.0,373.0,-117.98,33.68,6.8039,332900.0,<1H OCEAN
9321,382.0,1399.0,2494.0,375.0,-122.05,37.35,7.3753,388100.0,<1H OCEAN
9322,382.0,1172.0,3016.0,394.0,-117.66,33.58,7.5196,315600.0,<1H OCEAN
9323,383.0,1233.0,1987.0,394.0,-119.78,36.71,1.3587,45300.0,INLAND
9324,383.0,987.0,1741.0,424.0,-120.64,40.41,1.5066,59300.0,INLAND
9325,383.0,974.0,1890.0,420.0,-121.83,39.72,1.6827,78700.0,INLAND
9326,383.0,1028.0,2335.0,518.0,-120.09,39.92,1.7267,60700.0,INLAND
9327,383.0,807.0,1808.0,384.0,-122.38,40.58,1.8375,74800.0,INLAND
9328,383.0,1217.0,1775.0,416.0,-119.1,36.42,1.8801,57600.0,INLAND
9329,383.0,855.0,1256.0,407.0,-118.14,34.15,1.9923,500001.0,<1H OCEAN
9330,383.0,614.0,1625.0,419.0,-121.46,38.57,2.0549,156700.0,INLAND
9331,383.0,1021.0,1917.0,438.0,-118.31,33.94,2.2448,175000.0,<1H OCEAN
9332,383.0,950.0,1896.0,416.0,-118.3,33.74,2.425,255000.0,NEAR OCEAN
9333,383.0,924.0,4401.0,829.0,-120.37,38.23,2.6942,123500.0,INLAND
9334,383.0,1181.0,1694.0,398.0,-118.16,33.88,2.9779,169500.0,<1H OCEAN
9335,383.0,1003.0,2144.0,388.0,-117.05,32.75,3.0938,137300.0,NEAR OCEAN
9336,383.0,891.0,2177.0,404.0,-120.39,38.0,3.212,105200.0,INLAND
9337,383.0,959.0,1644.0,395.0,-118.24,34.13,3.3636,257700.0,<1H OCEAN
9338,383.0,999.0,8005.0,1382.0,-120.0,38.93,3.9722,313400.0,INLAND
9339,383.0,908.0,2026.0,396.0,-121.88,37.29,4.1406,274100.0,<1H OCEAN
9340,383.0,1025.0,1783.0,415.0,-117.96,33.74,4.1484,230000.0,<1H OCEAN
9341,383.0,929.0,2261.0,443.0,-122.15,37.68,4.2841,213400.0,NEAR BAY
9342,383.0,1483.0,1945.0,362.0,-117.61,34.09,4.4205,135500.0,INLAND
9343,383.0,1273.0,2074.0,387.0,-122.02,37.36,4.7609,378000.0,<1H OCEAN
9344,383.0,1266.0,2349.0,394.0,-121.82,37.23,4.9688,233100.0,<1H OCEAN
9345,383.0,1995.0,2700.0,422.0,-119.67,34.47,4.9757,500001.0,<1H OCEAN
9346,383.0,746.0,2079.0,394.0,-117.2,32.79,5.0958,300000.0,NEAR OCEAN
9347,383.0,1562.0,2358.0,415.0,-121.8,37.35,5.2297,192800.0,<1H OCEAN
9348,383.0,1325.0,2234.0,373.0,-118.75,34.26,5.4604,193400.0,<1H OCEAN
9349,383.0,1235.0,2161.0,383.0,-117.99,33.9,5.6454,202800.0,<1H OCEAN
9350,383.0,2007.0,2343.0,393.0,-118.88,34.22,5.756,302700.0,<1H OCEAN
9351,383.0,1420.0,2855.0,380.0,-121.83,37.27,6.6712,311500.0,<1H OCEAN
9352,383.0,1279.0,2592.0,372.0,-117.69,33.64,6.9741,262000.0,<1H OCEAN
9353,383.0,1192.0,3494.0,396.0,-122.23,37.82,12.3804,500001.0,NEAR BAY
9354,384.0,1427.0,1355.0,363.0,-119.2,36.3,1.3444,45600.0,INLAND
9355,384.0,1167.0,1728.0,365.0,-121.55,39.09,1.4958,53400.0,INLAND
9356,384.0,1201.0,1461.0,400.0,-119.57,36.1,1.5727,54800.0,INLAND
9357,384.0,1206.0,1743.0,421.0,-118.3,34.0,1.6875,116000.0,<1H OCEAN
9358,384.0,1509.0,1619.0,360.0,-120.44,34.97,1.7941,110300.0,<1H OCEAN
9359,384.0,1207.0,1897.0,433.0,-119.69,36.82,1.8021,55900.0,INLAND
9360,384.0,1093.0,1257.0,339.0,-122.42,37.78,1.8438,72500.0,NEAR BAY
9361,384.0,1019.0,2311.0,487.0,-118.18,36.63,2.2574,104700.0,INLAND
9362,384.0,658.0,1479.0,484.0,-117.25,32.78,2.45,350000.0,NEAR OCEAN
9363,384.0,790.0,1572.0,417.0,-119.71,34.43,2.6429,279200.0,<1H OCEAN
9364,384.0,1091.0,1701.0,396.0,-118.17,33.86,3.025,162300.0,<1H OCEAN
9365,384.0,1059.0,2102.0,377.0,-122.23,40.4,3.0556,95500.0,INLAND
9366,384.0,955.0,1902.0,413.0,-121.49,38.52,3.1014,96800.0,INLAND
9367,384.0,1161.0,1667.0,365.0,-118.31,34.05,3.1406,417600.0,<1H OCEAN
9368,384.0,825.0,2006.0,412.0,-121.45,38.57,3.2963,236100.0,INLAND
9369,384.0,1197.0,2253.0,382.0,-120.45,34.65,3.3203,134700.0,NEAR OCEAN
9370,384.0,1605.0,1688.0,426.0,-118.18,34.09,3.3785,184900.0,<1H OCEAN
9371,384.0,628.0,2722.0,584.0,-121.94,36.55,3.4048,487100.0,NEAR OCEAN
9372,384.0,984.0,1760.0,447.0,-118.12,34.15,3.4167,198200.0,<1H OCEAN
9373,384.0,1170.0,1947.0,411.0,-122.4,37.73,3.4769,238700.0,NEAR BAY
9374,384.0,968.0,2324.0,397.0,-122.16,37.77,3.5739,176000.0,NEAR BAY
9375,384.0,1066.0,2344.0,434.0,-122.69,38.27,4.0313,285000.0,<1H OCEAN
9376,384.0,1017.0,2400.0,419.0,-122.05,37.36,4.1369,316900.0,<1H OCEAN
9377,384.0,688.0,1616.0,400.0,-121.87,36.61,4.2109,278800.0,<1H OCEAN
9378,384.0,899.0,2203.0,437.0,-118.37,34.07,4.25,486900.0,<1H OCEAN
9379,384.0,1162.0,2357.0,408.0,-118.22,34.67,4.3636,179700.0,INLAND
9380,384.0,945.0,2172.0,403.0,-122.31,37.94,4.3958,194200.0,NEAR BAY
9381,384.0,1025.0,1814.0,365.0,-122.44,37.67,4.425,268400.0,NEAR OCEAN
9382,384.0,1038.0,1835.0,427.0,-118.19,33.81,4.4559,198500.0,NEAR OCEAN
9383,384.0,991.0,2655.0,421.0,-121.26,38.65,4.6484,270600.0,INLAND
9384,384.0,1066.0,2419.0,348.0,-122.04,37.66,6.3501,350000.0,NEAR BAY
9385,384.0,1404.0,3154.0,390.0,-117.81,33.81,8.9257,431800.0,<1H OCEAN
9386,385.0,1308.0,1648.0,432.0,-117.29,34.12,1.2069,68200.0,INLAND
9387,385.0,974.0,2105.0,416.0,-121.62,39.5,1.6346,63300.0,INLAND
9388,385.0,1087.0,1865.0,372.0,-121.58,39.51,1.6389,56700.0,INLAND
9389,385.0,1454.0,2077.0,435.0,-121.46,38.55,2.0074,57000.0,INLAND
9390,385.0,825.0,1625.0,432.0,-122.14,38.02,2.0523,133900.0,NEAR BAY
9391,385.0,888.0,1897.0,378.0,-121.58,39.16,2.1111,68700.0,INLAND
9392,385.0,1009.0,1900.0,401.0,-120.61,37.35,2.2222,75000.0,INLAND
9393,385.0,1526.0,1407.0,401.0,-118.2,34.05,2.29,121800.0,<1H OCEAN
9394,385.0,766.0,2259.0,417.0,-121.3,37.97,2.2981,105400.0,INLAND
9395,385.0,926.0,1607.0,421.0,-122.03,36.96,2.425,216100.0,NEAR OCEAN
9396,385.0,832.0,2536.0,499.0,-120.14,34.59,2.5743,309800.0,NEAR OCEAN
9397,385.0,955.0,2089.0,399.0,-121.43,38.52,2.5898,72100.0,INLAND
9398,385.0,654.0,1402.0,369.0,-119.7,34.43,2.6205,318800.0,<1H OCEAN
9399,385.0,880.0,1485.0,386.0,-122.47,37.78,2.7431,307100.0,NEAR BAY
9400,385.0,1233.0,1902.0,406.0,-118.31,34.03,2.8295,132200.0,<1H OCEAN
9401,385.0,768.0,1699.0,408.0,-122.16,37.73,2.8301,171600.0,NEAR BAY
9402,385.0,1153.0,1617.0,346.0,-117.42,34.0,3.016,96600.0,INLAND
9403,385.0,1047.0,2319.0,416.0,-121.45,39.26,3.125,115600.0,INLAND
9404,385.0,5087.0,2687.0,495.0,-120.45,37.79,3.1719,115400.0,INLAND
9405,385.0,1041.0,1986.0,427.0,-122.34,37.95,3.2333,135100.0,NEAR BAY
9406,385.0,1173.0,1557.0,405.0,-122.44,37.72,3.4605,265000.0,NEAR BAY
9407,385.0,1404.0,1759.0,404.0,-118.02,33.76,3.6289,195800.0,<1H OCEAN
9408,385.0,835.0,1696.0,372.0,-118.39,34.17,3.6563,222400.0,<1H OCEAN
9409,385.0,1164.0,2468.0,380.0,-117.38,33.94,4.0625,136800.0,INLAND
9410,385.0,961.0,1928.0,414.0,-117.87,33.84,4.0724,231400.0,<1H OCEAN
9411,385.0,1443.0,2159.0,386.0,-117.89,34.13,4.1995,147400.0,<1H OCEAN
9412,385.0,1072.0,2232.0,372.0,-117.68,33.49,4.245,214500.0,<1H OCEAN
9413,385.0,1286.0,2049.0,390.0,-118.43,34.23,4.4432,181500.0,<1H OCEAN
9414,385.0,817.0,2061.0,437.0,-122.18,37.45,4.4688,460200.0,NEAR BAY
9415,385.0,1025.0,2199.0,388.0,-122.07,37.95,4.5893,190000.0,NEAR BAY
9416,385.0,632.0,1442.0,392.0,-118.19,33.76,4.6629,162500.0,NEAR OCEAN
9417,385.0,1188.0,2481.0,383.0,-117.31,34.04,4.7344,134600.0,INLAND
9418,385.0,798.0,1953.0,404.0,-117.23,32.74,4.8167,169800.0,NEAR OCEAN
9419,385.0,1015.0,2249.0,379.0,-117.91,33.91,4.9766,267100.0,<1H OCEAN
9420,385.0,1036.0,2098.0,378.0,-118.11,33.94,5.0258,255400.0,<1H OCEAN
9421,385.0,1184.0,2630.0,404.0,-118.95,34.17,5.2955,247600.0,<1H OCEAN
9422,385.0,1140.0,2788.0,370.0,-117.65,34.11,5.3368,233500.0,INLAND
9423,385.0,1297.0,2543.0,388.0,-121.83,37.24,5.9164,237400.0,<1H OCEAN
9424,385.0,719.0,1679.0,372.0,-118.4,33.87,6.435,479500.0,<1H OCEAN
9425,385.0,1033.0,2832.0,393.0,-117.15,34.03,6.5648,237200.0,INLAND
9426,385.0,1194.0,2435.0,396.0,-117.81,33.67,7.2025,275000.0,<1H OCEAN
9427,386.0,1699.0,1735.0,430.0,-118.23,33.92,1.1793,103800.0,<1H OCEAN
9428,386.0,699.0,1213.0,395.0,-122.26,38.1,1.3007,94600.0,NEAR BAY
9429,386.0,1489.0,1406.0,357.0,-121.28,37.94,1.4688,56800.0,INLAND
9430,386.0,960.0,1524.0,448.0,-119.79,36.79,1.5122,47500.0,INLAND
9431,386.0,1518.0,1533.0,361.0,-119.1,36.4,1.5608,51700.0,INLAND
9432,386.0,1317.0,2153.0,458.0,-118.99,36.06,1.7564,42600.0,INLAND
9433,386.0,1063.0,1727.0,439.0,-120.95,37.59,1.8929,63600.0,INLAND
9434,386.0,909.0,1700.0,423.0,-119.79,36.79,2.256,64500.0,INLAND
9435,386.0,1281.0,1254.0,399.0,-118.34,33.93,2.2976,155700.0,<1H OCEAN
9436,386.0,1318.0,1662.0,377.0,-117.1,32.58,2.3,120800.0,NEAR OCEAN
9437,386.0,1045.0,1631.0,415.0,-117.24,33.2,2.4505,147500.0,<1H OCEAN
9438,386.0,804.0,1629.0,423.0,-121.9,36.6,2.4663,236500.0,NEAR OCEAN
9439,386.0,892.0,2843.0,564.0,-120.51,41.35,2.5074,69100.0,INLAND
9440,386.0,1137.0,1790.0,454.0,-122.16,37.75,2.537,107900.0,NEAR BAY
9441,386.0,1359.0,1650.0,443.0,-118.29,33.75,2.5795,192400.0,NEAR OCEAN
9442,386.0,776.0,1802.0,401.0,-117.0,32.77,2.8125,173500.0,<1H OCEAN
9443,386.0,1143.0,1745.0,409.0,-122.21,37.79,2.875,143800.0,NEAR BAY
9444,386.0,1166.0,1769.0,436.0,-118.19,33.87,2.875,178300.0,<1H OCEAN
9445,386.0,995.0,1471.0,423.0,-118.36,34.18,2.9583,188700.0,<1H OCEAN
9446,386.0,1343.0,1716.0,402.0,-118.08,34.08,2.9688,211400.0,<1H OCEAN
9447,386.0,726.0,1698.0,383.0,-121.44,38.55,2.9821,97000.0,INLAND
9448,386.0,835.0,1569.0,422.0,-117.89,33.87,3.0465,148900.0,<1H OCEAN
9449,386.0,879.0,1611.0,410.0,-118.52,34.18,3.1923,221800.0,<1H OCEAN
9450,386.0,872.0,2019.0,417.0,-117.09,32.79,3.1964,177700.0,NEAR OCEAN
9451,386.0,1054.0,1567.0,362.0,-118.35,33.88,3.2594,233900.0,<1H OCEAN
9452,386.0,859.0,1399.0,390.0,-118.23,34.21,3.4148,234800.0,<1H OCEAN
9453,386.0,1322.0,1973.0,401.0,-118.08,34.01,3.4861,158100.0,<1H OCEAN
9454,386.0,1434.0,2321.0,398.0,-117.01,32.7,3.5341,120800.0,NEAR OCEAN
9455,386.0,1035.0,2246.0,437.0,-122.66,38.47,3.7617,172600.0,<1H OCEAN
9456,386.0,1556.0,2356.0,469.0,-118.66,34.43,3.775,155000.0,INLAND
9457,386.0,1516.0,2152.0,430.0,-121.79,36.95,3.7863,192200.0,<1H OCEAN
9458,386.0,1571.0,1555.0,361.0,-117.9,34.12,4.0529,138200.0,<1H OCEAN
9459,386.0,1388.0,2017.0,383.0,-118.1,33.92,4.0774,171600.0,<1H OCEAN
9460,386.0,897.0,1793.0,390.0,-117.59,33.65,4.2463,182800.0,<1H OCEAN
9461,386.0,1479.0,2360.0,405.0,-117.92,33.82,4.3583,187200.0,<1H OCEAN
9462,386.0,1232.0,1890.0,400.0,-118.15,33.92,4.375,184200.0,<1H OCEAN
9463,386.0,1014.0,1875.0,357.0,-117.04,32.68,4.375,115000.0,NEAR OCEAN
9464,386.0,1385.0,2403.0,413.0,-118.15,33.86,4.4934,213800.0,<1H OCEAN
9465,386.0,999.0,1955.0,,-121.97,37.35,4.6328,287100.0,<1H OCEAN
9466,386.0,1154.0,2715.0,451.0,-121.79,37.0,4.8021,290400.0,<1H OCEAN
9467,386.0,1247.0,2621.0,416.0,-122.6,38.24,4.8603,198400.0,<1H OCEAN
9468,386.0,1270.0,2199.0,361.0,-121.79,37.31,5.1149,235700.0,<1H OCEAN
9469,386.0,1129.0,2370.0,424.0,-121.33,37.98,5.143,176500.0,INLAND
9470,386.0,1278.0,2382.0,377.0,-119.29,36.31,5.1896,101900.0,INLAND
9471,386.0,792.0,2165.0,437.0,-117.24,32.94,5.2648,294400.0,NEAR OCEAN
9472,386.0,1280.0,2373.0,364.0,-119.67,36.89,5.308,167500.0,INLAND
9473,386.0,971.0,2310.0,400.0,-122.54,37.95,5.697,435700.0,NEAR BAY
9474,386.0,833.0,2000.0,422.0,-117.58,33.65,5.7709,190300.0,<1H OCEAN
9475,386.0,1378.0,2259.0,383.0,-118.08,33.86,5.8733,287000.0,<1H OCEAN
9476,386.0,1303.0,2436.0,375.0,-118.07,33.88,6.1968,344700.0,<1H OCEAN
9477,386.0,1115.0,2416.0,394.0,-118.37,33.82,6.256,366900.0,<1H OCEAN
9478,386.0,959.0,2428.0,401.0,-117.68,33.51,6.2661,268500.0,<1H OCEAN
9479,386.0,1510.0,2829.0,394.0,-121.78,37.33,6.68,359500.0,<1H OCEAN
9480,386.0,1071.0,2535.0,389.0,-118.49,34.28,6.8695,319400.0,<1H OCEAN
9481,386.0,981.0,2533.0,402.0,-118.42,34.05,7.8164,500001.0,<1H OCEAN
9482,386.0,1116.0,3309.0,401.0,-117.05,32.8,7.916,330600.0,<1H OCEAN
9483,387.0,1515.0,1404.0,379.0,-119.78,36.75,1.2813,56400.0,INLAND
9484,387.0,1581.0,1604.0,399.0,-118.28,33.96,1.7656,96700.0,<1H OCEAN
9485,387.0,1278.0,1799.0,356.0,-119.69,36.43,1.7813,57900.0,INLAND
9486,387.0,1524.0,1239.0,473.0,-118.26,33.78,2.0956,154700.0,NEAR OCEAN
9487,387.0,1893.0,1629.0,420.0,-118.18,34.03,2.2991,137500.0,<1H OCEAN
9488,387.0,1193.0,2053.0,412.0,-119.02,35.33,2.75,65800.0,INLAND
9489,387.0,1224.0,1717.0,393.0,-121.73,38.55,2.7917,130800.0,INLAND
9490,387.0,1222.0,1694.0,413.0,-118.05,33.98,2.8311,155300.0,<1H OCEAN
9491,387.0,1019.0,2103.0,411.0,-124.07,40.81,2.9911,119700.0,NEAR OCEAN
9492,387.0,1124.0,2103.0,380.0,-121.37,38.69,3.0833,87000.0,INLAND
9493,387.0,1581.0,1846.0,419.0,-117.24,33.21,3.0982,111300.0,<1H OCEAN
9494,387.0,1589.0,1823.0,410.0,-121.93,37.35,3.1065,234100.0,<1H OCEAN
9495,387.0,1520.0,2001.0,387.0,-121.03,37.64,3.148,102300.0,INLAND
9496,387.0,1276.0,2099.0,398.0,-118.17,33.92,3.1528,166800.0,<1H OCEAN
9497,387.0,1285.0,2265.0,382.0,-119.07,36.07,3.2042,76200.0,INLAND
9498,387.0,1105.0,1681.0,407.0,-118.21,34.14,3.2222,186500.0,<1H OCEAN
9499,387.0,855.0,1733.0,429.0,-118.43,34.03,3.2308,340800.0,<1H OCEAN
9500,387.0,910.0,2475.0,476.0,-116.41,33.74,3.3639,168800.0,INLAND
9501,387.0,1119.0,1984.0,420.0,-117.96,33.8,3.4821,231300.0,<1H OCEAN
9502,387.0,812.0,1977.0,423.0,-117.35,33.17,3.625,198000.0,NEAR OCEAN
9503,387.0,1085.0,1978.0,424.0,-116.91,32.82,3.8073,170100.0,<1H OCEAN
9504,387.0,1046.0,2366.0,398.0,-120.31,38.02,3.8203,139700.0,INLAND
9505,387.0,1041.0,1667.0,395.0,-122.5,37.74,3.9583,273700.0,NEAR OCEAN
9506,387.0,1726.0,2002.0,378.0,-117.9,33.77,3.9613,182300.0,<1H OCEAN
9507,387.0,1659.0,2104.0,399.0,-118.08,33.96,4.0096,165000.0,<1H OCEAN
9508,387.0,1077.0,2366.0,383.0,-117.03,32.79,4.2992,174400.0,<1H OCEAN
9509,387.0,1185.0,2362.0,394.0,-117.96,33.8,4.425,188400.0,<1H OCEAN
9510,387.0,922.0,2193.0,389.0,-117.6,33.41,4.5476,309200.0,NEAR OCEAN
9511,387.0,1029.0,1996.0,389.0,-118.03,33.97,4.65,224300.0,<1H OCEAN
9512,387.0,1086.0,2038.0,394.0,-118.41,33.94,4.7375,289600.0,<1H OCEAN
9513,387.0,1138.0,2418.0,389.0,-118.11,33.85,4.8393,216300.0,<1H OCEAN
9514,387.0,930.0,2125.0,382.0,-121.92,37.33,5.2831,299500.0,<1H OCEAN
9515,387.0,1203.0,2298.0,406.0,-118.22,34.14,5.5291,274600.0,<1H OCEAN
9516,387.0,1251.0,2476.0,402.0,-118.98,34.16,5.7676,241300.0,<1H OCEAN
9517,387.0,1368.0,2306.0,393.0,-118.03,33.87,5.93,277600.0,<1H OCEAN
9518,387.0,1244.0,2987.0,391.0,-118.56,34.17,7.1322,500001.0,<1H OCEAN
9519,387.0,1151.0,2662.0,379.0,-118.06,34.14,8.4889,500001.0,INLAND
9520,387.0,937.0,2426.0,359.0,-117.91,33.62,9.2175,500001.0,<1H OCEAN
9521,387.0,1048.0,2996.0,398.0,-118.32,33.75,9.267,500001.0,NEAR OCEAN
9522,388.0,1786.0,1649.0,424.0,-118.22,33.9,1.4091,105600.0,<1H OCEAN
9523,388.0,1148.0,1459.0,373.0,-115.54,32.99,1.5372,69400.0,INLAND
9524,388.0,1765.0,1338.0,366.0,-118.24,33.96,1.7778,109900.0,<1H OCEAN
9525,388.0,1371.0,1726.0,420.0,-120.14,36.0,2.0335,43900.0,INLAND
9526,388.0,1065.0,1912.0,451.0,-121.43,37.75,2.1424,125000.0,INLAND
9527,388.0,1173.0,1538.0,394.0,-117.76,34.07,2.3156,109800.0,INLAND
9528,388.0,868.0,1765.0,394.0,-122.83,38.39,2.462,260300.0,<1H OCEAN
9529,388.0,1110.0,1830.0,398.0,-121.63,37.12,2.4821,248200.0,<1H OCEAN
9530,388.0,1355.0,1686.0,417.0,-117.97,34.04,2.5192,157300.0,<1H OCEAN
9531,388.0,1539.0,1885.0,398.0,-119.24,35.68,2.5208,58500.0,INLAND
9532,388.0,1052.0,1445.0,410.0,-119.3,34.29,2.6333,170800.0,NEAR OCEAN
9533,388.0,1807.0,1545.0,391.0,-118.21,33.91,2.6429,105300.0,<1H OCEAN
9534,388.0,1269.0,2156.0,397.0,-118.13,34.69,2.75,96800.0,INLAND
9535,388.0,1037.0,1771.0,398.0,-121.83,36.62,2.7708,161800.0,<1H OCEAN
9536,388.0,879.0,1578.0,399.0,-122.23,37.48,2.7969,298400.0,NEAR OCEAN
9537,388.0,1312.0,1718.0,391.0,-121.43,37.73,2.9955,134700.0,INLAND
9538,388.0,1434.0,1920.0,380.0,-120.45,34.97,3.0368,129300.0,<1H OCEAN
9539,388.0,1534.0,1642.0,418.0,-121.24,36.33,3.1222,125500.0,<1H OCEAN
9540,388.0,919.0,2233.0,471.0,-116.47,33.94,3.2578,85200.0,INLAND
9541,388.0,1258.0,1905.0,416.0,-117.33,33.23,3.33,127900.0,NEAR OCEAN
9542,388.0,796.0,2314.0,415.0,-121.45,38.58,3.4914,153900.0,INLAND
9543,388.0,1524.0,1816.0,398.0,-118.21,33.81,3.8586,157900.0,NEAR OCEAN
9544,388.0,824.0,2159.0,424.0,-122.29,37.88,3.8897,218400.0,NEAR BAY
9545,388.0,977.0,1944.0,363.0,-119.03,35.36,3.9097,81300.0,INLAND
9546,388.0,580.0,1581.0,422.0,-122.44,37.76,4.05,423100.0,NEAR BAY
9547,388.0,1052.0,2048.0,373.0,-119.66,36.33,4.0909,92800.0,INLAND
9548,388.0,1213.0,2340.0,392.0,-117.73,34.01,4.125,213000.0,INLAND
9549,388.0,1267.0,2161.0,371.0,-119.04,35.31,4.1957,92700.0,INLAND
9550,388.0,1124.0,2264.0,460.0,-118.31,34.26,4.2685,189600.0,<1H OCEAN
9551,388.0,1232.0,2569.0,431.0,-117.12,33.61,4.3651,145600.0,<1H OCEAN
9552,388.0,1361.0,2000.0,376.0,-117.48,34.01,4.369,121100.0,INLAND
9553,388.0,1458.0,2183.0,364.0,-119.19,34.17,4.4567,191100.0,NEAR OCEAN
9554,388.0,787.0,1803.0,437.0,-118.28,34.11,4.5781,360500.0,<1H OCEAN
9555,388.0,1292.0,2380.0,385.0,-121.84,37.99,4.6029,142600.0,INLAND
9556,388.0,1120.0,2421.0,402.0,-118.62,34.2,5.0309,244800.0,<1H OCEAN
9557,388.0,1084.0,2312.0,352.0,-120.44,34.87,5.038,194000.0,<1H OCEAN
9558,388.0,986.0,2265.0,366.0,-118.31,33.73,5.4533,409800.0,NEAR OCEAN
9559,388.0,918.0,2216.0,375.0,-117.24,32.74,5.5289,297700.0,NEAR OCEAN
9560,389.0,1408.0,1510.0,410.0,-118.26,33.94,1.65,94200.0,<1H OCEAN
9561,389.0,1714.0,1715.0,414.0,-118.24,34.0,1.7132,108200.0,<1H OCEAN
9562,389.0,1205.0,1923.0,403.0,-119.6,36.57,1.8333,68300.0,INLAND
9563,389.0,1031.0,1614.0,431.0,-117.25,33.38,2.0956,134400.0,<1H OCEAN
9564,389.0,1464.0,1469.0,431.0,-122.24,37.79,2.1638,105500.0,NEAR BAY
9565,389.0,1054.0,1893.0,493.0,-117.37,34.13,2.3456,140800.0,INLAND
9566,389.0,1486.0,1453.0,404.0,-118.21,34.07,2.3859,153100.0,<1H OCEAN
9567,389.0,896.0,1609.0,371.0,-118.34,34.02,2.5156,136600.0,<1H OCEAN
9568,389.0,1220.0,1817.0,441.0,-122.34,37.96,2.5382,103600.0,NEAR BAY
9569,389.0,910.0,2131.0,399.0,-124.13,40.62,2.5804,92100.0,NEAR OCEAN
9570,389.0,971.0,1862.0,429.0,-121.21,37.8,2.6053,99200.0,INLAND
9571,389.0,1177.0,2394.0,458.0,-119.34,36.3,2.6875,74400.0,INLAND
9572,389.0,1276.0,1331.0,374.0,-121.88,37.32,2.7546,172500.0,<1H OCEAN
9573,389.0,1563.0,1740.0,399.0,-121.75,36.76,2.7694,132400.0,<1H OCEAN
9574,389.0,1198.0,1985.0,424.0,-121.23,37.79,2.7734,116800.0,INLAND
9575,389.0,1537.0,1429.0,436.0,-118.19,33.99,3.0114,157500.0,<1H OCEAN
9576,389.0,1668.0,1560.0,374.0,-118.35,34.22,3.025,154300.0,<1H OCEAN
9577,389.0,1410.0,1770.0,423.0,-118.12,34.07,3.0592,212500.0,<1H OCEAN
9578,389.0,755.0,1492.0,439.0,-117.89,33.87,3.0893,188200.0,<1H OCEAN
9579,389.0,1014.0,1932.0,419.0,-119.87,36.79,3.0938,76700.0,INLAND
9580,389.0,1162.0,1892.0,428.0,-122.1,37.68,3.125,167100.0,NEAR BAY
9581,389.0,1155.0,2077.0,388.0,-122.38,40.09,3.1361,84800.0,INLAND
9582,389.0,866.0,2189.0,423.0,-117.4,33.95,3.1384,111500.0,INLAND
